Customer_Age,Gender,Dependent_count,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Education_Level_College,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Attrition_Flag
1.3330311833512323,1,-0.25961815002049765,0.7647966911571417,0.6440391034768416,0.4994326263265687,-0.4755244608035577,-1.4229899562542914,-1.8361442472857434,-0.7299686768290613,-0.5055328893319629,-1.0036360456145368,-0.9949331533990182,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
-2.2820132344940807,0,-1.8106259916990024,-1.1685145201172509,-0.34204306950858504,-0.40914669230615813,1.5921942415977652,-0.32298916402654737,0.7024606398719937,2.8358115636631074,2.338882906490787,0.007621408274876839,-0.8528969525519055,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
-1.0354461938577657,1,-0.25961815002049765,-0.5240774496924534,0.6440391034768416,0.4994326263265687,-0.21401918391498884,1.0750051538548664,-1.6607497278093906,-0.8628512449469985,-1.2272503300631084,-1.9689272515998861,0.11222082243488582,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0.33577755084218047,0,2.0668936124972594,1.409233761581939,-0.34204306950858504,-0.40914669230615813,2.848322072039363,1.052931559362002,-0.6776172896919398,-0.1713915099616262,0.3010924856028467,-0.7529110570469134,-0.7836998290622865,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
-0.2875059694759769,0,0.5158857708187546,1.409233761581939,-0.34204306950858504,-0.40914669230615813,-0.7048918837984136,1.0320842756742967,1.597895818251268,-0.1763893056651769,0.13127661719551834,-0.8406648030455816,2.2718994660845735,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
-1.0354461938577657,1,-0.25961815002049765,1.409233761581939,-0.34204306950858504,0.4994326263265687,-0.5342971114174028,-1.4229899562542914,-0.20220582900603648,3.1086324114804653,2.2115210051852903,0.03687265694109958,-0.9949331533990182,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
-1.7833864182395547,1,0.5158857708187546,1.409233761581939,-0.34204306950858504,-0.40914669230615813,0.6171625715826846,0.6286280207769414,-0.2852874434948352,-0.49213239893655863,0.04636868299185417,-0.7403748076185321,-0.5688245508576801,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
-0.2875059694759769,1,1.291389691658007,-1.1685145201172509,1.6301212764622681,-0.40914669230615813,1.6861864581225285,1.1547153561902102,1.0901748408197205,-0.9192969375988657,-1.6517900010814293,0.08701765465462427,-0.674441213026046,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.03819256134871396,0,-1.03512207085975,0.7647966911571417,0.6440391034768416,0.4994326263265687,-0.7087440238199203,-0.8576606750759301,-0.5760730942056302,-0.7196790974393981,-0.9725265274521159,-1.1039260410415859,-0.23012284114533452,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
-0.03819256134871396,0,0.5158857708187546,0.12035962073234409,-1.3281252424940115,-0.40914669230615813,-0.2193021188016266,1.1301891400870274,0.7116919303707491,0.07526440740773067,0.470908354010175,0.5926463815993311,0.144998407245758,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.08646414271491751,0,2.0668936124972594,-1.1685145201172509,-1.3281252424940115,-0.40914669230615813,-0.6733043356220586,0.5194863591177783,-0.0037330832827950546,1.3079560182893915,1.2775337289449846,0.19566514970059443,1.2958558294941582,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
-0.2875059694759769,0,-1.03512207085975,1.409233761581939,0.6440391034768416,0.4994326263265687,-0.6146417461516852,-1.4229899562542914,0.49475660364999685,-0.5306448246521555,-0.7602566919429554,-1.016172295042918,-0.9949331533990182,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
-0.4121626735396084,0,-1.8106259916990024,-0.5240774496924534,-1.3281252424940115,1.4080119449592956,-0.24835826067813424,-0.0004694222696948846,-0.03604260002843901,3.738354670127858,2.508698774898115,0.35445764246008926,-0.33209754944582565,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.33577755084218047,0,-1.8106259916990024,0.7647966911571417,-0.34204306950858504,0.4994326263265687,-0.758051416095206,-1.4229899562542914,1.13171564806412,-0.5565157671175947,-1.142342395859444,-1.275254783229462,-0.9949331533990182,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0.9590610711603379,0,-0.25961815002049765,-0.5240774496924534,-0.34204306950858504,0.4994326263265687,-0.4915933877504142,-0.6369247301472859,0.25012740543297834,-0.2157836953284592,0.08882265009368626,-0.4896498190509092,-0.4340722577463168,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0.08646414271491751,0,-0.25961815002049765,-1.1685145201172509,-1.3281252424940115,0.4994326263265687,-0.5021592575236897,0.8677586277829726,-0.33605954123799,3.1168640749921956,2.2539749722871227,0.20402264931951522,0.676723671955462,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.16284926541234543,0,1.291389691658007,-1.1685145201172509,2.6162034494476947,-0.40914669230615813,0.6360930882598032,-1.4229899562542914,0.12550498369978075,2.7684883156564535,1.447349597352313,-0.25981857953058773,-0.9949331533990182,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
-0.2875059694759769,1,0.5158857708187546,-1.1685145201172509,0.6440391034768416,0.4994326263265687,0.7468145985922529,-0.3634574205967988,-0.8437805186695373,-0.6664672725957108,-0.46307892223013086,0.3669938918884704,-0.7909837367980359,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
1.7070012955421268,1,-1.03512207085975,1.409233761581939,0.6440391034768416,-1.317726010938885,-0.3859346900176591,1.0884945727116169,0.07011724070724826,0.05821310441914582,0.98035595923216,0.19984389951005482,0.45820643988298093,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
-1.4094163060486602,0,0.5158857708187546,-0.5240774496924534,0.6440391034768416,-0.40914669230615813,0.07224985025469449,-1.4229899562542914,0.6286103158819504,-0.6141374116997089,-0.2508090867209704,1.344821347302201,-0.9949331533990182,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
-0.4121626735396084,1,0.5158857708187546,0.7647966911571417,-0.34204306950858504,0.4994326263265687,-0.6159624798733447,1.6636343403312512,-1.2361103648666418,-0.8246328072139635,-1.4395201655722687,-0.9869210463766952,2.0206046492012204,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.0837177752239693,0,0.5158857708187546,-0.5240774496924534,0.6440391034768416,0.4994326263265687,-0.6556945526665995,1.3693197470930587,-0.11450856926786003,0.15875699445528413,0.8529940579266637,0.09537515427354505,2.100727634294463,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.7097476630330749,1,-1.8106259916990024,-1.1685145201172509,-1.3281252424940115,-1.317726010938885,2.848322072039363,0.37232906249868214,-0.3314438959886123,0.9663419825525705,0.937901992130328,-0.16370733391299871,-0.8419710909482814,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.33577755084218047,0,-0.25961815002049765,1.409233761581939,0.6440391034768416,-0.40914669230615813,-0.731416619375074,-1.4229899562542914,0.8917020950964791,0.036457993709572034,0.04636868299185417,-0.42696857190900334,-0.9949331533990182,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
-1.0354461938577657,1,-0.25961815002049765,1.409233761581939,0.6440391034768416,1.4080119449592956,-0.296785163805647,-0.07282175977408384,0.8363143521039467,-0.7440800999920281,-1.3121582642667726,1.725087579963096,-0.32117168784220157,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.08646414271491751,0,-1.8106259916990024,-0.5240774496924534,-1.3281252424940115,0.4994326263265687,-0.7550797652214722,-0.5756091898893292,0.5409130561437739,0.13964777558876662,0.8105400908248317,0.47564138693444014,0.42178690120423407,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.7097476630330749,0,-0.25961815002049765,-1.8129515905420484,-1.3281252424940115,-1.317726010938885,-0.48730100315502106,-1.4229899562542914,0.43936886065746433,0.45127503710428307,0.7680861237229996,-0.07595358791433098,-0.9949331533990182,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
-0.03819256134871396,0,0.5158857708187546,0.7647966911571417,-0.34204306950858504,-0.40914669230615813,-0.4367829383015475,-1.4229899562542914,0.5963007991363064,-0.8205169754580981,-0.7602566919429554,3.1834712634647713,-0.9949331533990182,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
-0.9107894897941343,1,-1.03512207085975,1.409233761581939,-0.34204306950858504,-0.40914669230615813,1.5846000226982233,1.0198211676227054,-0.008348728532172762,-0.5553398151873473,-1.3970661984704367,-0.11774108600893442,-0.6817251207617954,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0.21112084677854898,0,0.5158857708187546,0.12035962073234409,-1.3281252424940115,-0.40914669230615813,-0.6705528070352682,-1.4229899562542914,-0.008348728532172762,-0.2381267820031566,-0.038539251211810004,1.2027438537805477,-0.9949331533990182,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.46043425490581197,1,0.5158857708187546,0.12035962073234409,2.6162034494476947,0.4994326263265687,2.848322072039363,1.1510364237747328,-1.4391987558392607,-0.7781827059691978,-1.2697042971649404,-1.9313185033147426,-0.7727739674586624,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
-0.03819256134871396,1,-0.25961815002049765,0.12035962073234409,0.6440391034768416,-0.40914669230615813,-0.6622982212748967,1.361961882262104,-0.6960798706894507,-0.16698169022319906,-0.20835511961913833,0.442211388458757,2.162640850048333,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-1.5340730101122917,1,-1.8106259916990024,-0.5240774496924534,0.6440391034768416,-0.40914669230615813,-0.5246117307919002,0.2864873061375427,0.3055151484255108,-0.8275726870395815,-1.2272503300631084,0.007621408274876839,0.3161702390358681,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.5850909589694434,0,-0.25961815002049765,-0.5240774496924534,-1.3281252424940115,1.4080119449592956,-0.7860069465369974,-1.4229899562542914,-1.0745627811384222,-0.641772282060519,-0.6328947906374591,-0.6275485627631017,-0.9949331533990182,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2.080971407733021,0,-1.8106259916990024,-1.1685145201172509,-0.34204306950858504,-0.40914669230615813,-0.15106420984922228,-0.37939946106386757,0.24551176018360063,-0.25752998885223594,0.17373058429735042,0.4338538888398362,-0.5688245508576801,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0.46043425490581197,0,0.5158857708187546,-1.1685145201172509,0.6440391034768416,-1.317726010938885,-0.4272076188195166,-1.4229899562542914,0.07011724070724826,3.409088129658633,1.8718892683706339,0.0744814052262431,-0.9949331533990182,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.9107894897941343,1,-0.25961815002049765,-0.5240774496924534,0.6440391034768416,-0.40914669230615813,2.848322072039363,0.5746703453499393,1.464042106019315,-0.2807550394746188,-0.5055328893319629,1.3615363465400425,-0.823761321608908,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0.33577755084218047,1,-0.25961815002049765,1.409233761581939,-1.3281252424940115,-0.40914669230615813,-0.6184938861731919,-0.45910966339921133,1.4778890417674475,-0.8122853119463675,-1.1847963629612763,0.2082013991289756,-0.044383193883725545,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-1.1601028979213972,1,-0.25961815002049765,0.12035962073234409,-0.34204306950858504,-0.40914669230615813,-0.10990134219083643,-0.2616736237685906,-0.3637534127342557,-0.6076696760833492,-0.2932630538228025,-0.42278982209954297,-0.5433308737825573,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.33577755084218047,0,1.291389691658007,0.7647966911571417,-1.3281252424940115,-0.40914669230615813,-0.26266620932944484,-0.6332457977318084,1.3809604915305163,-0.5791528417748538,-1.014980494553948,1.8629863236752886,-0.6198119050079257,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.2875059694759769,0,2.0668936124972594,-0.5240774496924534,-1.3281252424940115,-1.317726010938885,1.0068890806156907,0.12093534744105947,0.2085865981885795,-0.15081235118229963,0.3010924856028467,1.6958363312968738,-0.7363544287799155,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1.9563147036693898,1,-1.03512207085975,-0.5240774496924534,-1.3281252424940115,-0.40914669230615813,-0.6823293493867315,0.2938451709684975,0.08396417645538139,-0.8090514441381876,-1.3970661984704367,1.2027438537805477,1.0955483667610504,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.33577755084218047,1,-0.25961815002049765,-1.1685145201172509,0.6440391034768416,1.4080119449592956,0.6826489519482984,-0.7951188240128143,-2.699269908919374,-0.8672610646854256,-1.6517900010814293,-2.432768480449989,-0.8674647680234042,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
-0.5368193776032398,0,0.5158857708187546,1.409233761581939,0.6440391034768416,0.4994326263265687,-0.6383048919980835,-0.40024674475157285,-1.5407429513255704,-0.15022437521717602,0.17373058429735042,-1.2710760334200015,0.07580128375613894,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0.8344043670967064,1,0.5158857708187546,0.12035962073234409,-0.34204306950858504,-2.2263053295716118,0.04275346380430036,-0.19054759706936078,-0.8899369711633144,0.0026493757149641172,0.937901992130328,-0.025808590200806288,-0.5906762740649283,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
-0.7861327857305028,1,-0.25961815002049765,0.7647966911571417,-1.3281252424940115,-0.40914669230615813,1.1068245988879215,1.0933998159322533,-1.2038008481209979,-0.8487398217840317,-0.8876185932484517,-0.3433935757197955,-0.594318227932803,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1.2083744792876008,0,-1.03512207085975,-1.1685145201172509,0.6440391034768416,0.4994326263265687,-0.36304197217556217,-1.4229899562542914,0.7301545113682599,-0.07760934352440946,0.17373058429735042,0.6386126295033954,-0.9949331533990182,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0.5850909589694434,0,-1.03512207085975,-1.1685145201172509,0.6440391034768416,-0.40914669230615813,-0.6522826572189793,-1.4229899562542914,1.099406131318476,0.0943736262742482,-0.20835511961913833,-1.3253997809429865,-0.9949331533990182,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
0.5850909589694434,1,-0.25961815002049765,0.7647966911571417,0.6440391034768416,-0.40914669230615813,-0.7922474133718382,-1.0219863229672543,-1.0745627811384222,-0.770245030440029,-1.05743446165578,-0.9660272973293933,-0.1682096253914648,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
-0.16284926541234543,0,0.5158857708187546,-0.5240774496924534,-0.34204306950858504,1.4080119449592956,-0.48730100315502106,0.171214090452584,-0.04988953577657213,3.4323131802810156,1.7020733999633055,-0.4060748228617014,0.13043059177425925,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
-0.6614760816668713,1,-0.25961815002049765,0.12035962073234409,-0.34204306950858504,0.4994326263265687,-0.47981684539895086,1.2577254638235775,0.19935530768982407,1.2820850758239524,0.17373058429735042,-0.12191983581839481,0.8661052730849456,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
-0.2875059694759769,1,0.5158857708187546,0.12035962073234409,-0.34204306950858504,-0.40914669230615813,2.848322072039363,0.22517176587958593,-1.0976410073853107,0.11524677303613656,1.1501718276394883,-0.16370733391299871,-0.8528969525519055,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.8316579996057583,1,-1.03512207085975,0.7647966911571417,0.6440391034768416,1.4080119449592956,-0.7922474133718382,-0.3843047042845041,-1.499202144081171,-0.8837243917088868,-0.9300725603502837,-0.9576697977104726,1.1501776747791708,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
-0.16284926541234543,0,0.5158857708187546,0.12035962073234409,-0.34204306950858504,-1.317726010938885,-0.39407921463455897,-1.4229899562542914,0.665535477876972,0.007353183435953045,0.5558162882138392,-0.0675960882954102,-0.9949331533990182,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0.21112084677854898,0,0.5158857708187546,0.7647966911571417,-0.34204306950858504,-1.317726010938885,-0.7922474133718382,-1.4229899562542914,-0.5299166417118532,0.025580438354785136,0.003914715890022084,-0.36428732476709746,-0.9949331533990182,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.8344043670967064,1,-1.8106259916990024,-0.5240774496924534,-1.3281252424940115,1.4080119449592956,1.276098637547273,0.3355397383439081,-1.0053281023977565,0.1761022854264308,0.5558162882138392,-0.2180310814359838,-0.7363544287799155,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-1.0354461938577657,0,0.5158857708187546,0.7647966911571417,-1.3281252424940115,-2.2263053295716118,2.0150491548157285,-0.5314620009036003,-0.34067518648736717,-0.8302185788826378,-1.05743446165578,-0.46875607000360725,-0.8966003989664018,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
-0.9107894897941343,0,-0.25961815002049765,-1.8129515905420484,0.6440391034768416,0.4994326263265687,2.5812036768337414,0.9940686407143635,-0.4145255104774105,2.7614326040749697,2.381336873592619,0.5048926356006629,-0.7727739674586624,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
-0.2875059694759769,0,-0.25961815002049765,-0.5240774496924534,0.6440391034768416,0.4994326263265687,-0.7847962739588096,-1.2169697409875566,-0.4145255104774105,-0.6147253876648325,-0.8876185932484517,-1.0245297946618386,-0.5870343201970536,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0.33577755084218047,1,-0.25961815002049765,0.12035962073234409,-1.3281252424940115,1.4080119449592956,-0.3808718774179646,-1.4229899562542914,0.3562872461686656,-0.7352604605151738,-0.37817098802646665,0.9144101169277812,-0.9949331533990182,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0.5850909589694434,0,0.5158857708187546,1.409233761581939,-0.34204306950858504,-0.40914669230615813,-0.737469982266013,-1.4229899562542914,-0.25759357199856897,-0.09730653835605059,0.3010924856028467,0.18312890027221326,-0.9949331533990182,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
-0.7861327857305028,0,1.291389691658007,1.409233761581939,-0.34204306950858504,-1.317726010938885,1.807583899371725,-1.4229899562542914,-0.01296437378155047,-0.19226465672351456,-0.16590115251730625,0.12880515274922819,-0.9949331533990182,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
-0.2875059694759769,1,-1.03512207085975,-0.5240774496924534,-0.34204306950858504,1.4080119449592956,-0.6709930516091547,-1.4229899562542914,-2.5331066799417767,-0.8443300020456046,-1.4395201655722687,-2.528879726067578,-0.9949331533990182,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
1.0837177752239693,0,-1.03512207085975,-0.5240774496924534,-0.34204306950858504,0.4994326263265687,-0.18364230831682177,0.33063449512327153,0.8732395140989684,-0.10759611774571386,0.17373058429735042,1.3239275982548986,-0.24833261048470795,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
-0.6614760816668713,0,1.291389691658007,-0.5240774496924534,-0.34204306950858504,0.4994326263265687,-0.43876403888403664,-1.1728225520018278,-0.3499064769861226,-0.7023338064682514,-0.46307892223013086,0.3669938918884704,-0.8346871832125321,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
-0.16284926541234543,0,0.5158857708187546,0.12035962073234409,0.6440391034768416,-1.317726010938885,-0.5958212906180382,-1.1249964306006215,-1.5130490798293041,-0.7126233858579146,-1.142342395859444,-1.0454235437091406,-0.7217866133084168,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
-0.7861327857305028,0,-0.25961815002049765,-0.5240774496924534,-0.34204306950858504,-1.317726010938885,-0.6525027795059225,-1.4229899562542914,-0.8714743901658035,-0.03703900193087996,1.0652638934358243,-0.3183210768630332,-0.9949331533990182,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0.21112084677854898,0,1.291389691658007,1.409233761581939,-1.3281252424940115,1.4080119449592956,-0.6793576985129978,0.8665323169778135,-0.7422363231832277,-0.9360542526048886,-1.2697042971649404,2.5942675403308564,1.7656678784499926,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
-0.16284926541234543,1,0.5158857708187546,1.409233761581939,-0.34204306950858504,-0.40914669230615813,2.2415549880803223,1.425730044130379,-0.4145255104774105,-0.8017017445741424,-1.2272503300631084,0.007621408274876839,-0.7035768439690434,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.4121626735396084,0,0.5158857708187546,-1.1685145201172509,-0.34204306950858504,-0.40914669230615813,-0.7821548065154907,-1.4229899562542914,-0.548379222709364,0.21608465105483668,0.8105400908248317,-0.134456085246776,-0.9949331533990182,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0.21112084677854898,0,2.0668936124972594,0.7647966911571417,0.6440391034768416,-0.40914669230615813,-0.7739002207551192,0.171214090452584,0.8732395140989684,0.027050378267594176,0.08882265009368626,0.024336407512718403,1.9550494795794762,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
-0.7861327857305028,1,-0.25961815002049765,-1.8129515905420484,0.6440391034768416,-1.317726010938885,-0.37404808652272414,1.1240575860612319,-0.4837601892180761,0.8578604169872635,0.34354645270467876,-0.2222098312454442,0.45092253214723155,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.2875059694759769,0,1.291389691658007,-0.5240774496924534,0.6440391034768416,-0.40914669230615813,-0.5952709849006802,-1.4229899562542914,-0.06373647152470525,0.035576029761886604,0.2161845513991825,-0.18877983276976107,-0.9949331533990182,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.7097476630330749,0,0.5158857708187546,-0.5240774496924534,0.6440391034768416,1.4080119449592956,-0.2835778265890526,0.6457963720491692,-0.9130151974102029,-0.13229110828090573,0.003914715890022084,-0.004914841153504333,0.01753002187014414,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.7097476630330749,1,-0.25961815002049765,-1.8129515905420484,-0.34204306950858504,-0.40914669230615813,2.848322072039363,0.5243916023384149,-0.07296776202346067,0.9140121216565688,0.6831781895193354,-0.10102608677109332,-0.8274032754767827,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
-1.9080431223031862,1,-1.03512207085975,1.409233761581939,-0.34204306950858504,2.3165912635920223,-0.6788073927956396,0.6556068584904423,0.37474982716617644,-0.8196350115104127,-1.2272503300631084,-1.5844822691295304,1.5070891538308901,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.6614760816668713,1,0.5158857708187546,-1.1685145201172509,-0.34204306950858504,-0.40914669230615813,1.3331103098655719,1.2393308017461906,0.37474982716617644,0.10319326575110244,0.5133623211120071,-0.15952858410353832,-0.6125279972721764,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
